0,229,283,66,30,110,178,571,260,423,133,14,363,119,1062,576,428,171,100,184,287,1568,68,11,85,22,14,0,14,9,2,46,15,42,38,0,0,0,13,78,1.0,1.0,0.0,0.0028125,0.0016216999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,0.1111,0.1111,0.3333,0.4444,0.0,0.0,0.0,0.1111,0.0,0.2222,0.2222,0.0,0.0,1029.8,1062.0,108.19,4.2895,3.0552,0.0,0.0,0.0,0.0,0.0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.2222,0.3333,0.1111,0.1111,0.1111,239.27,-0.0,4.5229,0.0134,8.4123
0,186,237,56,26,46,144,503,124,167,54,6,138,64,474,655,536,197,105,59,261,1781,51,14,95,9,6,0,13,10,1,43,11,48,43,4,0,0,13,71,1.455,1.44,0.05,0.0015875,0.00057925,0.0,0.0,0.0,0.0,0.4444,0.3333,0.2222,0.0,0.0,0.0,0.0,0.0,0.1111,0.1111,0.3333,0.2222,0.2222,0.0,0.0,0.0,1308.7,1287.1,153.41,12.709000000000001,9.4382,0.0,0.0,0.2222,0.0,0.0,0.4444,0.3333,0.0,0.0,0.0,0.1111,0.1111,0.1111,0.0,0.2222,0.2222,0.2222,0.0,0.0,0.0,270.45,-0.0011,3.0717,0.0688,19.375999999999998
0,1019,1211,312,119,201,655,2412,125,101,47,6,10,29,472,23,14,6,3,1,10,34,171,20,128,9,9,0,61,38,18,34,5,1,1,0,0,0,15,71,0.948,0.93,0.09,0.0012,0.0010057,0.0,0.0,0.0,0.0,0.1111,0.6667,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,0.4444,0.1111,0.0,0.0,0.0,1181.3,1198.9,38.83,3.6966,4.1521,0.1111,0.0,0.0,0.2222,0.1111,0.2222,0.3333,0.0,0.0,0.0,0.2222,0.0,0.2222,0.0,0.0,0.3333,0.1111,0.1111,0.0,0.0,287.21,0.0001,3.1349,0.0917,6.2253
0,201,252,66,25,15,125,562,167,180,68,7,328,65,529,470,410,145,75,30,172,1405,77,16,102,10,4,0,14,14,0,34,11,37,31,5,0,0,10,62,1.505,1.5,0.05,0.0022375,0.0013200999999999998,0.0,0.1111,0.0,0.1111,0.5556,0.1111,0.1111,0.0,0.0,0.0,0.0,0.1111,0.2222,0.3333,0.2222,0.1111,0.0,0.0,0.0,0.0,678.99,806.34,241.75,8.3065,7.0655,0.0,0.0,0.0,0.0,0.1111,0.4444,0.2222,0.0,0.1111,0.1111,0.1111,0.0,0.0,0.0,0.3333,0.0,0.2222,0.1111,0.0,0.2222,272.74,-0.0006,0.9767,0.0326,20.284000000000002
0,0,0,0,0,0,0,0,14,19,6,1,7,6,57,320,354,107,53,14,82,910,89,9,62,1,1,0,0,0,0,13,1,24,22,1,0,0,3,25,0.626,0.62,0.07,0.00395,0.0026387,0.0,0.0,0.0,0.0,0.0,0.0,0.8889,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1047.0,1079.9,47.76,4.4781,3.3089,0.0,0.0,0.0,0.0,0.1111,0.4444,0.1111,0.0,0.2222,0.1111,0.3333,0.0,0.0,0.0,0.1111,0.1111,0.0,0.1111,0.1111,0.2222,235.25,-0.0005,1.9619,0.0844,7.622999999999999
0,206,273,68,28,55,141,590,125,145,53,6,280,50,418,34,22,10,7,51,22,86,63,11,73,8,3,0,15,13,1,19,10,2,1,0,0,0,6,25,1.452,1.46,0.04,0.0021875,0.0023613,0.0,0.0,0.0,0.0,0.1111,0.0,0.6667,0.0,0.0,0.2222,0.3333,0.0,0.0,0.0,0.1111,0.1111,0.2222,0.0,0.0,0.2222,1634.3,1629.3,5.68,8.3097,12.735999999999999,0.0,0.1111,0.0,0.2222,0.5556,0.1111,0.0,0.0,0.0,0.0,0.0,0.4444,0.2222,0.1111,0.2222,0.0,0.0,0.0,0.0,0.0,253.56,0.0002,1.3276,0.0423,2.1158
0,239,293,69,30,108,180,605,225,370,116,12,319,103,918,558,409,164,96,174,282,1491,76,11,85,19,12,0,15,9,2,43,13,40,36,0,0,0,13,74,1.0,1.0,0.0,0.002625,0.0023963,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,0.1111,0.1111,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,0.2222,0.1111,0.0,974.34,1001.3,94.41,2.5617,2.4809,0.0,0.0,0.0,0.0,0.0,0.1111,0.7778,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.1111,0.2222,239.31,-0.0,3.3024,0.0132,8.4815
0,293,346,88,34,61,185,692,73,61,29,3,68,18,204,0,0,0,0,0,0,0,86,10,64,4,3,0,17,13,2,10,3,0,0,0,0,0,5,21,0.8390000000000001,0.81,0.01,0.0008,0.00090554,0.0,0.1111,0.1111,0.1111,0.2222,0.0,0.2222,0.0,0.1111,0.1111,0.0,0.4444,0.0,0.0,0.5556,0.0,0.0,0.0,0.0,0.0,933.49,843.02,243.39,15.144,10.444,0.0,0.0,0.1111,0.0,0.6667,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.1111,0.4444,0.0,0.1111,0.0,0.0,0.0,344.49,-0.0012,0.9786,0.0912,7.5677
0,749,928,267,81,47,369,1922,83,120,44,4,136,28,325,503,619,194,101,127,176,2351,204,30,165,7,4,0,749,37,11,31,2,503,38,19,0,0,14,117,1.439,1.45,0.06,0.0045,0.0035769,0.0,0.0,0.0,0.0,0.0,0.5556,0.2222,0.0,0.1111,0.1111,0.0,0.0,0.0,0.0,0.1111,0.6667,0.1111,0.0,0.1111,0.0,1066.6,1035.4,108.75,6.0007,4.7334,0.0,0.0,0.0,0.0,0.2222,0.6667,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.3333,0.3333,0.2222,0.0,0.0,0.0,249.57,-0.0005,2.7662,0.1786,-3.9035
0,733,856,231,75,34,414,1631,287,202,95,12,28,77,834,0,0,0,0,0,0,0,195,23,134,16,16,0,41,30,11,27,6,0,0,0,0,0,12,57,1.171,1.17,0.03,0.0022625,0.0010183,0.0,0.0,0.0,0.0,0.1111,0.3333,0.1111,0.2222,0.1111,0.1111,0.0,0.0,0.0,0.0,0.1111,0.0,0.2222,0.1111,0.4444,0.1111,540.18,490.48,79.05,5.4822,5.8323,0.0,0.1111,0.1111,0.2222,0.3333,0.1111,0.1111,0.0,0.0,0.0,0.0,0.4444,0.2222,0.1111,0.0,0.1111,0.1111,0.0,0.0,0.0,352.53,-0.0006,3.7445,0.2392,25.945
0,1085,1302,337,131,188,692,2722,222,156,80,10,111,45,730,0,0,0,0,0,0,0,193,23,145,14,12,0,68,45,18,34,6,0,0,0,0,0,16,83,0.981,0.98,0.11,0.0014375,0.0010635999999999998,0.0,0.0,0.0,0.0,0.2222,0.6667,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.7778,0.0,0.0,0.0,0.0,1207.3,1195.2,56.31,3.3269,2.9871,0.0,0.1111,0.0,0.1111,0.2222,0.4444,0.1111,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.5556,0.0,0.1111,0.0,0.0,286.94,0.0001,3.3209,0.0869,5.921
0,219,296,66,33,122,184,610,409,588,210,22,318,157,1593,286,254,97,53,113,124,1064,97,13,100,32,25,0,15,10,1,40,18,28,22,2,0,0,13,74,1.0,1.0,0.0,0.002625,0.0023963,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,0.1111,0.1111,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,0.2222,0.1111,0.0,974.34,1001.3,94.41,2.5617,2.4809,0.0,0.0,0.0,0.0,0.0,0.1111,0.7778,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,0.1111,0.2222,239.6,-0.0,3.2037,0.0103,9.2255
0,228,278,66,28,96,171,572,189,317,99,10,278,86,770,694,495,201,119,215,359,1790,72,11,82,16,10,0,14,9,2,42,11,49,43,0,0,0,13,79,1.0,1.0,0.0,0.0028125,0.0016216999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,0.1111,0.1111,0.3333,0.4444,0.0,0.0,0.0,0.1111,0.0,0.2222,0.2222,0.0,0.0,1029.8,1062.0,108.19,4.2895,3.0552,0.0,0.0,0.0,0.0,0.0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.2222,0.3333,0.1111,0.1111,0.1111,239.32,-0.0,4.7197,0.013000000000000001,8.5317
0,879,1032,275,91,43,503,2051,207,144,69,9,49,62,579,0,0,0,0,0,0,0,189,22,136,11,10,0,51,42,9,28,7,0,0,0,0,0,13,63,0.732,0.74,0.05,0.00105,0.0010461,0.0,0.0,0.0,0.0,0.0,0.2222,0.7778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.4444,0.4444,0.0,0.0,0.0,8.943,11.43,5.97,6.7561,6.1165,0.1111,0.0,0.0,0.2222,0.2222,0.2222,0.0,0.1111,0.0,0.1111,0.1111,0.0,0.0,0.1111,0.2222,0.1111,0.1111,0.1111,0.1111,0.1111,333.88,-0.0,3.2962,0.0746,7.2167
0,735,846,223,78,39,437,1709,254,177,83,11,54,77,703,0,0,0,0,0,0,0,156,18,110,14,13,0,43,31,11,27,7,0,0,0,0,0,11,57,0.8,0.81,0.02,0.0012125,0.0012900000000000001,0.0,0.0,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,0.7778,0.0,0.0,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,0.7778,5.477,5.52,1.49,0.14893,0.09689299999999999,0.0,0.0,0.0,0.3333,0.0,0.4444,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.1111,0.2222,0.2222,0.1111,0.0,0.0,347.88,-0.0001,2.6866,0.055,14.234000000000002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,6,5,52,13,52,13,1,8,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0.25,0.26,0.03,0.002175,0.0017605000000000001,0.1111,0.1111,0.2222,0.0,0.0,0.1111,0.1111,0.1111,0.1111,0.1111,0.2222,0.2222,0.0,0.1111,0.2222,0.0,0.0,0.1111,0.0,0.1111,1540.6,1543.2,14.63,0.97526,0.77223,0.0,0.0,0.0,0.0,0.1111,0.7778,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.6667,0.2222,0.0,0.0,0.0,235.89,0.0004,4.4461,0.0147,0.674
0,898,1077,287,99,151,541,2158,151,144,64,7,83,30,537,29,18,7,4,1,12,43,171,21,126,11,9,0,55,39,12,29,4,1,1,0,0,0,14,66,0.7809999999999999,0.76,0.12,0.0013625,0.0010582,0.0,0.0,0.0,0.0,0.2222,0.6667,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.8889,0.0,0.0,0.0,0.0,1236.5,1216.9,43.73,3.5317,2.7493,0.1111,0.1111,0.0,0.2222,0.1111,0.2222,0.2222,0.0,0.0,0.0,0.1111,0.0,0.4444,0.1111,0.0,0.2222,0.0,0.1111,0.0,0.0,284.95,-0.0002,3.5922,0.092,4.0202
0,192,219,58,21,30,114,454,168,98,54,6,127,39,369,0,0,0,0,0,0,0,90,10,57,7,5,0,12,7,4,9,4,0,0,0,0,0,4,19,1.251,1.24,0.05,0.00125,0.00072309,0.0,0.0,0.0,0.1111,0.1111,0.7778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444,0.2222,0.3333,0.0,0.0,0.0,0.0,136.39,166.67,101.8,8.4113,5.3007,0.1111,0.0,0.0,0.0,0.1111,0.4444,0.1111,0.1111,0.1111,0.0,0.1111,0.0,0.0,0.0,0.0,0.3333,0.0,0.3333,0.0,0.2222,293.32,-0.0005,1.9271,0.0169,3.6085
1,50,88,18,8,73,51,125,0,0,0,0,0,0,0,53,66,25,14,65,25,231,50,5,37,0,0,0,3,1,0,4,0,6,4,0,0,0,2,9,0.053,0.04,0.04,0.0017875,0.0016583,0.0,0.0,0.0,0.0,0.3333,0.1111,0.2222,0.0,0.0,0.3333,0.1111,0.0,0.0,0.0,0.4444,0.0,0.0,0.1111,0.0,0.3333,1501.8,1490.4,49.11,1.8037,0.73173,0.1111,0.1111,0.0,0.0,0.0,0.3333,0.2222,0.1111,0.0,0.1111,0.2222,0.1111,0.0,0.2222,0.0,0.0,0.1111,0.0,0.2222,0.1111,278.56,-0.0003,1.2176,0.0201,-3.1488
0,35,58,12,6,33,33,99,63,82,28,3,118,31,226,247,224,78,40,50,90,687,44,9,60,5,2,0,2,1,0,19,7,19,10,7,0,0,6,26,1.306,1.28,0.09,0.0026625,0.0022199999999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.2222,0.6667,0.0,0.0,0.0,0.0,684.58,718.81,233.61,3.1972,2.4239,0.0,0.0,0.0,0.0,0.0,0.5556,0.4444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.4444,0.0,0.1111,0.2222,229.15,0.0001,1.2874,0.0204,6.5008
0,737,910,260,81,54,372,1921,94,130,47,5,149,32,367,484,624,195,100,112,163,2281,201,29,165,7,4,0,737,37,11,32,2,484,39,16,0,0,14,115,1.4,1.4,0.03,0.0030625,0.0020948,0.0,0.0,0.0,0.0,0.3333,0.3333,0.1111,0.0,0.1111,0.1111,0.0,0.0,0.0,0.0,0.0,0.7778,0.1111,0.0,0.1111,0.0,1148.7,1142.4,60.79,3.5198,3.0498,0.0,0.0,0.0,0.1111,0.3333,0.4444,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.4444,0.1111,0.1111,0.0,0.0,0.0,251.22,-0.0015,2.8607,0.0945,-2.5817
0,823,950,251,88,45,488,1920,332,207,103,13,109,96,832,0,0,0,0,0,0,0,186,22,125,16,14,0,48,34,13,29,8,0,0,0,0,0,12,65,0.8,0.8,0.0,0.0009625,0.00057306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.164,6.99,1.32,0.086263,0.051373,0.1111,0.0,0.0,0.2222,0.1111,0.4444,0.1111,0.0,0.0,0.0,0.1111,0.0,0.1111,0.2222,0.2222,0.1111,0.2222,0.0,0.0,0.0,347.27,-0.0001,2.7791,0.057999999999999996,13.663
0,296,355,89,40,21,205,855,338,282,120,15,349,103,1049,580,622,202,105,77,214,2248,100,14,106,17,14,0,21,16,5,36,7,58,46,10,4,0,11,101,0.8079999999999999,0.79,0.11,0.0031625,0.0016902999999999998,0.0,0.0,0.0,0.0,0.4444,0.4444,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.4444,0.2222,0.1111,0.1111,0.0,0.0,-9.755,-5.52,4.64,6.4209,8.1378,0.1111,0.0,0.2222,0.0,0.0,0.0,0.3333,0.1111,0.1111,0.1111,0.2222,0.0,0.1111,0.0,0.0,0.1111,0.0,0.1111,0.2222,0.2222,223.44,0.0,2.7214,0.0846,4.4528
0,533,614,162,58,27,317,1290,264,162,81,10,108,77,641,0,0,0,0,0,0,0,137,16,90,13,10,0,32,22,10,20,6,0,0,0,0,0,8,45,0.8809999999999999,0.86,0.04,0.0022875,0.0008855,0.1111,0.0,0.1111,0.0,0.3333,0.3333,0.0,0.0,0.0,0.1111,0.1111,0.0,0.2222,0.1111,0.4444,0.0,0.0,0.0,0.0,0.1111,3.21,1.31,2.47,0.43756999999999996,0.16471,0.1111,0.0,0.0,0.2222,0.1111,0.2222,0.3333,0.0,0.0,0.0,0.3333,0.0,0.0,0.2222,0.1111,0.0,0.1111,0.0,0.2222,0.0,347.01,-0.0,2.5626,0.0553,16.683
0,170,211,49,23,45,137,446,120,143,49,6,101,55,455,672,569,207,108,64,257,1820,50,14,95,9,7,0,11,9,1,42,11,49,45,3,0,0,14,70,1.505,1.5,0.05,0.0014,0.00079462,0.0,0.1111,0.0,0.1111,0.5556,0.1111,0.1111,0.0,0.0,0.0,0.0,0.1111,0.2222,0.1111,0.3333,0.1111,0.1111,0.0,0.0,0.0,1161.2,1163.1,191.53,14.248,9.6894,0.0,0.0,0.0,0.0,0.0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.2222,0.3333,0.2222,0.1111,0.0,0.0,271.57,0.0002,2.5549,0.0727,19.945
0,574,685,164,72,147,422,1386,100,107,43,5,120,34,323,106,69,29,21,81,68,254,105,14,94,7,4,0,34,31,0,23,4,7,5,0,0,0,9,48,1.795,1.76,0.22,0.0037,0.001883,0.0,0.0,0.0,0.0,0.1111,0.8889,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.1111,0.3333,0.3333,0.0,0.0,0.0,0.0,331.14,342.14,50.63,0.90417,0.66614,0.0,0.0,0.0,0.0,0.0,0.5556,0.2222,0.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.4444,0.3333,0.0,0.0,284.32,0.0024,2.9692,0.0859,-7.562
0,352,417,108,40,61,217,839,168,99,54,6,122,39,376,0,0,0,0,0,0,0,122,14,82,7,5,0,21,15,4,12,4,0,0,0,0,0,7,28,0.732,0.75,0.04,0.0012125,0.0012732999999999998,0.0,0.0,0.0,0.1111,0.6667,0.1111,0.1111,0.0,0.0,0.0,0.0,0.1111,0.0,0.1111,0.6667,0.1111,0.0,0.0,0.0,0.0,730.13,746.46,182.78,19.862000000000002,14.014000000000001,0.1111,0.0,0.0,0.0,0.1111,0.4444,0.3333,0.0,0.0,0.0,0.2222,0.0,0.0,0.1111,0.1111,0.1111,0.4444,0.0,0.0,0.0,344.97,0.0,1.5513,0.0221,8.5263
0,136,152,39,15,30,85,315,71,59,28,3,69,17,196,0,0,0,0,0,0,0,56,6,41,4,2,0,8,5,2,8,3,0,0,0,0,0,3,12,0.8,0.78,0.04,0.0010625,0.00067175,0.0,0.1111,0.0,0.1111,0.4444,0.1111,0.2222,0.0,0.0,0.0,0.0,0.2222,0.0,0.1111,0.5556,0.1111,0.0,0.0,0.0,0.0,633.64,643.48,200.26,12.388,9.7864,0.1111,0.0,0.0,0.0,0.2222,0.4444,0.2222,0.0,0.0,0.0,0.1111,0.0,0.1111,0.1111,0.1111,0.0,0.5556,0.0,0.0,0.0,345.35,-0.0003,0.4165,0.0086,9.179
1,16,22,5,2,4,14,35,0,0,0,0,0,0,0,124,152,49,24,21,38,525,65,8,56,0,0,0,1,1,0,5,0,13,7,6,0,0,4,14,0.107,0.15,0.07,0.00215,0.0023803,0.0,0.0,0.0,0.1111,0.0,0.1111,0.4444,0.2222,0.1111,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.3333,0.1111,0.4444,0.0,1263.7,1258.3,134.1,3.8958,2.026,0.0,0.0,0.0,0.0,0.0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.6667,0.0,0.0,0.0,237.28,-0.0002,7.5009,0.0129,-2.3577
0,996,1183,305,116,188,640,2352,128,104,49,6,11,30,483,26,17,6,3,1,11,39,167,20,127,9,9,0,59,37,18,34,5,1,1,0,0,0,14,70,0.848,0.84,0.08,0.000625,0.00076672,0.0,0.0,0.0,0.0,0.1111,0.5556,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.5556,0.2222,0.0,0.0,0.0,1225.9,1219.6,30.86,4.6489,3.3360000000000003,0.1111,0.0,0.1111,0.2222,0.1111,0.1111,0.3333,0.0,0.0,0.0,0.2222,0.0,0.4444,0.0,0.0,0.1111,0.1111,0.1111,0.0,0.0,285.82,-0.0004,3.0465,0.0871,4.8472
0,1290,1540,400,154,189,815,3225,213,143,74,9,15,47,658,0,0,0,0,0,0,0,192,23,143,13,13,0,81,56,20,35,6,0,0,0,0,0,17,94,1.048,1.03,0.09,0.0013625,0.00087004,0.0,0.0,0.0,0.0,0.1111,0.7778,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5556,0.4444,0.0,0.0,0.0,0.0,1153.6,1157.8,48.08,3.3701,3.9238,0.0,0.0,0.0,0.1111,0.1111,0.4444,0.3333,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.0,0.6667,0.1111,0.1111,0.0,0.0,289.22,0.0001,3.2065,0.0991,8.288
